name,price,address,hours,phone,closed,gPlusPlaceId,gps
Neeta's Indian Cuisine,$$,"['6688 Southwest Fwy', 'San Diego, TX 77074']","[['Monday', [['11:00 am--10:30 pm']]], ['Tuesday', [['Closed']]], ['Wednesday', [['11:00 am--10:30 pm']], 1], ['Thursday', [['11:00 am--10:30 pm']]], ['Friday', [['11:00 am--10:30 pm']]], ['Saturday', [['11:00 am--10:30 pm']]], ['Sunday', [['11:00 am--10:30 pm']]]]",(832) 251-7200,False,103414016272343555429,"[29.716271, -95.500899]"
John's Mustang,,"['5234 Glenmont Dr', 'San Diego, TX 77081']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']], 1], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['9:00 am--1:00 pm']]], ['Sunday', [['Closed']]]]",(713) 668-5646,False,100030673613494511933,"[29.720263, -95.471834]"
Regency Square Apartments,,"['7222 Bellerive Dr', 'San Diego, TX 77036']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']]], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['10:00 am--5:00 pm']], 1], ['Sunday', [['Closed']]]]",(713) 780-9725,False,111593819968332896443,"[29.71388, -95.510839]"
Sweeten Truck Center,,"['10111 East Fwy', 'San Diego, TX 77029']","[['Monday', [['7:30 am--10:00 pm']]], ['Tuesday', [['7:30 am--10:00 pm']]], ['Wednesday', [['7:30 am--10:00 pm']]], ['Thursday', [['7:30 am--10:00 pm']], 1], ['Friday', [['7:30 am--10:00 pm']]], ['Saturday', [['8:00 am--5:00 pm']]], ['Sunday', [['Closed']]]]",(713) 675-1515,False,116057333414314606063,"[29.77414, -95.25009]"
Great Salon,,"['12627 Fm 1960 Rd W', 'San Diego, TX 77065']",,(832) 912-6786,False,110349874997610526353,"[29.921382, -95.605769]"
Just Brakes #093,,"['1300 Farm-to-Market 1960 Rd W', 'San Diego, TX 77090']","[['Monday', [['7:00 pm--12:00 am']]], ['Tuesday', [['12:00 am--6:00 pm'], ['7:00 pm--12:00 am']], 1], ['Wednesday', [['12:00 am--6:00 pm'], ['7:00 pm--12:00 am']]], ['Thursday', [['12:00 am--6:00 pm'], ['7:00 pm--12:00 am']]], ['Friday', [['12:00 am--6:00 pm'], ['7:00 pm--12:00 am']]], ['Saturday', [['12:00 am--6:00 pm']]], ['Sunday', [['Closed']]]]",(281) 880-7878,False,108510530892976885600,"[30.015067, -95.449817]"
CPR Cell Phone Repair,,"['10914 Westheimer Rd', 'San Diego, TX 77042']","[['Monday', [['10:00 am--7:00 pm']]], ['Tuesday', [['10:00 am--7:00 pm']]], ['Wednesday', [['10:00 am--7:00 pm']], 1], ['Thursday', [['10:00 am--7:00 pm']]], ['Friday', [['10:00 am--7:00 pm']]], ['Saturday', [['10:00 am--2:00 pm']]], ['Sunday', [['Closed']]]]",(713) 534-1400,False,102436811755691769906,"[29.736963, -95.568844]"
DaVita West Point Dialysis,,"['12051 Westpark Dr', 'San Diego, TX 77082']",,(866) 544-6741,False,117839509305631822151,"[29.724045, -95.599417]"
ACE Cash Express,,"['14708 Hiram Clarke Rd', 'San Diego, TX 77053']","[['Monday', [['9:00 am--7:00 pm']]], ['Tuesday', [['9:00 am--7:00 pm']]], ['Wednesday', [['9:00 am--7:00 pm']], 1], ['Thursday', [['9:00 am--7:00 pm']]], ['Friday', [['9:00 am--8:00 pm']]], ['Saturday', [['9:00 am--5:00 pm']]], ['Sunday', [['Closed']]]]",(713) 434-9992,False,105691392820435531371,"[29.612403, -95.446123]"
Bank of America,,"['717 N Eldridge Pkwy', 'San Diego, TX 77079']","[['Monday', [['8:00 am--5:00 pm']]], ['Tuesday', [['8:00 am--5:00 pm']]], ['Wednesday', [['8:00 am--5:00 pm']]], ['Thursday', [['8:00 am--5:00 pm']], 1], ['Friday', [['8:00 am--6:00 pm']]], ['Saturday', [['9:00 am--1:00 pm']]], ['Sunday', [['Closed']]]]",(800) 432-1000,False,103225982388758355786,"[29.774077, -95.619885]"
Walgreens Store San Diego,$$,"['8590 Long Point Rd', 'San Diego, TX 77055']","[['Monday', [['Open 24 hours']]], ['Tuesday', [['Open 24 hours']]], ['Wednesday', [['Open 24 hours']], 1], ['Thursday', [['Open 24 hours']]], ['Friday', [['Open 24 hours']]], ['Saturday', [['Open 24 hours']]], ['Sunday', [['Open 24 hours']]]]",(713) 468-7813,False,112133653484301105714,"[29.803503, -95.500332]"
Thien An Sandwich,,"['12637 Farm to Market 529 Suite B', 'San Diego, TX 77041']",,(713) 896-4558,False,102064481810205188671,"[29.879424, -95.600806]"
Bank of America,,"['1211 Gemini St', 'San Diego, TX 77058']","[['Monday', [['9:00 am--4:00 pm']]], ['Tuesday', [['9:00 am--4:00 pm']], 1], ['Wednesday', [['9:00 am--4:00 pm']]], ['Thursday', [['9:00 am--4:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['9:00 am--1:00 pm']]], ['Sunday', [['Closed']]]]",(281) 283-1600,False,102084031101026518399,"[29.556987, -95.114219]"
G & J African Market,,"['12800 Veterans Memorial Dr', 'San Diego, TX 77014']","[['Monday', [['10:00 am--8:00 pm']]], ['Tuesday', [['10:00 am--8:00 pm']]], ['Wednesday', [['10:00 am--8:00 pm']]], ['Thursday', [['10:00 am--8:00 pm']], 1], ['Friday', [['10:00 am--9:00 pm']]], ['Saturday', [['10:00 am--9:00 pm']]], ['Sunday', [['12:00--6:00 pm']]]]",(281) 895-6882,False,116149688181313390811,"[29.973147, -95.487088]"
Island Grill San Diego,,"['4024 Bellaire Blvd', 'San Diego, TX 77025']","[['Monday', [['7:00 am--9:00 pm']]], ['Tuesday', [['7:00 am--9:00 pm']]], ['Wednesday', [['7:00 am--9:00 pm']]], ['Thursday', [['7:00 am--9:00 pm']], 1], ['Friday', [['7:00 am--9:00 pm']]], ['Saturday', [['7:00 am--9:00 pm']]], ['Sunday', [['8:00 am--4:30 pm']]]]",(713) 665-5388,False,118382982592756534394,"[29.706067, -95.441488]"
Concrete Construction of San Diego,,"['5708 N Shepherd Dr', 'San Diego, TX 77091']","[['Monday', [['7:00 am--7:00 pm']]], ['Tuesday', [['7:00 am--7:00 pm']]], ['Wednesday', [['7:00 am--7:00 pm']]], ['Thursday', [['7:00 am--7:00 pm']], 1], ['Friday', [['7:00 am--7:00 pm']]], ['Saturday', [['7:00 am--7:00 pm']]], ['Sunday', [['7:00 am--7:00 pm']]]]",(713) 988-6506,False,105197294500610184098,"[29.849116, -95.410278]"
Cabo The Original Mix Mex Grill,$$,"['419 Travis St', 'San Diego, TX 77002']",,(713) 527-8226,True,113384258906787193839,"[29761260.0, -95362479.0]"
Taipei Express,$$,"['17139 Westheimer Rd', 'San Diego, TX 77082']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']], 1], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['12:00--10:00 pm']]], ['Sunday', [['12:00--9:00 pm']]]]",(281) 980-1735,False,108027454674973937667,"[29.709413, -95.686305]"
JoS. A. Bank,$,"['2539 University Blvd', 'San Diego, TX 77005']","[['Monday', [['10:00 am--9:00 pm']]], ['Tuesday', [['10:00 am--9:00 pm']]], ['Wednesday', [['10:00 am--9:00 pm']]], ['Thursday', [['10:00 am--9:00 pm']]], ['Friday', [['10:00 am--9:00 pm']]], ['Saturday', [['10:00 am--9:00 pm']], 1], ['Sunday', [['12:00--6:00 pm']]]]",(713) 522-2330,False,102460302187232658437,"[29.714957, -95.417427]"
Enclave at Cypress Park,,"['1822 Barker Cypress', 'San Diego, TX 77084']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']], 1], ['Wednesday', [['9:00 am--6:00 pm']]], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['10:00 am--5:00 pm']]], ['Sunday', [['1:00--5:00 pm']]]]",(281) 578-8973,False,101370460067512601897,"[29.794465, -95.68619]"
Thunder Auto Sound,,"['9801 Bissonnet St', 'San Diego, TX 77036']",,(713) 995-5743,False,101974741823312547188,"[29.67452, -95.550179]"
S Delta Auto Glass,,"['12061 Beechnut St', 'San Diego, TX 77072']","[['Monday', [['8:00 am--6:00 pm']]], ['Tuesday', [['8:00 am--6:00 pm']]], ['Wednesday', [['8:00 am--6:00 pm']]], ['Thursday', [['8:00 am--6:00 pm']]], ['Friday', [['8:00 am--6:00 pm']], 1], ['Saturday', [['9:00 am--5:00 pm']]], ['Sunday', [['9:00 am--3:30 pm']]]]",(281) 498-3000,False,117639492356379379735,"[29.688737, -95.589902]"
Texas Mentor,,"['6161 Savoy Dr', 'San Diego, TX 77036']",,(713) 432-0827,False,115284653049576777102,"[29.716821, -95.50369]"
Shipley Do-Nuts,,"['2538 S Voss Rd', 'San Diego, TX 77057']",,(713) 435-0085,False,115708914766541603122,"[29.739648, -95.501063]"
McLellan & Associates,,"['1314 Texas St', 'San Diego, TX 77002']",,(713) 227-5700,False,114135456190554871624,"[29.757892, -95.359371]"
Encore Health Resources LLC,,"['1331 Lamar St #1180', 'San Diego, TX 77010']",,(877) 787-1010,False,115494929353076742308,"[29.761413, -95.462889]"
Liquidators Auto Sales,,"['1510 Antoine Dr', 'San Diego, TX 77055']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']], 1], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['10:00 am--5:00 pm']]], ['Sunday', [['Closed']]]]",(713) 681-1200,False,111203632493581073004,"[29.796904, -95.475372]"
The Bull & Bear Tavern and Eatery,,"['11980 Westheimer Rd', 'San Diego, TX 77077']","[['Monday', [['11:00 am--2:00 am']]], ['Tuesday', [['11:00 am--2:00 am']]], ['Wednesday', [['11:00 am--2:00 am']], 1], ['Thursday', [['11:00 am--2:00 am']]], ['Friday', [['11:00 am--2:00 am']]], ['Saturday', [['11:00 am--2:00 am']]], ['Sunday', [['11:00 am--2:00 am']]]]",(281) 496-6655,False,115737582731680947230,"[29.737676, -95.591275]"
Alcove Yoga,,"['637 Cortlandt St', 'San Diego, TX 77007']","[['Monday', [['9:00 am--9:00 pm']]], ['Tuesday', [['9:00 am--9:00 pm']]], ['Wednesday', [['9:00 am--9:00 pm']]], ['Thursday', [['9:00 am--9:00 pm']], 1], ['Friday', [['9:00 am--9:00 pm']]], ['Saturday', [['9:00 am--9:00 pm']]], ['Sunday', [['9:00 am--9:00 pm']]]]",(713) 303-9809,False,100734345128520720005,"[29.782881, -95.395463]"
"John Seaberg, M.D. (KSF Orthopedic Center)",,"['17270 Red Oak Dr', 'San Diego, TX 77090']",,(281) 440-6960,True,105701777359169596351,"[30.02268, -95.446901]"
Meyerland Automotive & Collision,,"['10532 S Post Oak Rd', 'San Diego, TX 77056']","[['Monday', [['7:00 am--6:00 pm']]], ['Tuesday', [['7:00 am--6:00 pm']]], ['Wednesday', [['7:00 am--6:00 pm']], 1], ['Thursday', [['7:00 am--6:00 pm']]], ['Friday', [['7:00 am--6:00 pm']]], ['Saturday', [['8:00 am--2:00 pm']]], ['Sunday', [['Closed']]]]",(713) 729-2400,False,105245037607437654679,"[29.666683, -95.463483]"
Nassau Bay City Police Department,,"['18100 Upper Bay Rd', 'San Diego, TX 77058']",,(281) 333-2212,False,116445500137781383216,"[29.549098, -95.089674]"
Prudential Auto,,"['1800 Sherwood Forest St', 'San Diego, TX 77043']",,(713) 973-3905,False,109613148522112389280,"[29.799838, -95.578561]"
US Post Office,,"['4020 Broadway St', 'San Diego, TX 77087']","[['Monday', [['9:00 am--5:00 pm']]], ['Tuesday', [['9:00 am--5:00 pm']]], ['Wednesday', [['9:00 am--5:00 pm']]], ['Thursday', [['9:00 am--5:00 pm']], 1], ['Friday', [['9:00 am--5:00 pm']]], ['Saturday', [['9:00 am--12:00 pm']]], ['Sunday', [['Closed']]]]",(713) 649-2559,False,105452427967911776221,"[29.682708, -95.277588]"
Phobia Haunted Houses,,"['18777 U.S. 290', 'San Diego, TX 77065']",,(713) 526-3323,False,106538719237908247679,"[29.897609, -95.595431]"
Alto Pizzeria,,"['2800 Kirby Dr', 'San Diego, TX 77098']",,,True,105163593297922549864,"[29.741036, -95.418917]"
Ronnie's Bowling Supply,,"['8000 S Gessner Rd', 'San Diego, TX 77036']","[['Monday', [['10:00 am--6:00 pm']]], ['Tuesday', [['10:00 am--6:00 pm']]], ['Wednesday', [['10:00 am--6:00 pm']], 1], ['Thursday', [['10:00 am--6:00 pm']]], ['Friday', [['10:00 am--6:00 pm']]], ['Saturday', [['10:00 am--5:00 pm']]], ['Sunday', [['Closed']]]]",(713) 776-2021,False,104509346163885268305,"[29.69091, -95.535538]"
KFC San Diego,$$$,"['5010 Aldine Mail Route Rd', 'San Diego, TX 77039']","[['Monday', [['10:30 am--10:00 pm']]], ['Tuesday', [['10:30 am--10:00 pm']]], ['Wednesday', [['10:30 am--10:00 pm']], 1], ['Thursday', [['10:30 am--10:00 pm']]], ['Friday', [['10:30 am--10:00 pm']]], ['Saturday', [['10:30 am--10:00 pm']]], ['Sunday', [['10:30 am--10:00 pm']]]]",(281) 449-5254,False,102160244801795118389,"[29.90275, -95.316701]"
"Dr. Jon K. Stern, MD",,"['7500 Beechnut St #290', 'San Diego, TX 77074']","[['Monday', [['9:00 am--5:00 pm']]], ['Tuesday', [['9:00 am--5:00 pm']]], ['Wednesday', [['9:00 am--5:00 pm']]], ['Thursday', [['9:00 am--5:00 pm']], 1], ['Friday', [['9:00 am--3:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 988-8442,False,102354279356064120632,"[29.692252, -95.518911]"
Fiesta Charra Mexican Restaurant,$$,"['18311 Clay Rd', 'San Diego, TX 77084']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']], 1], ['Wednesday', [['11:00 am--10:00 pm']]], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--11:00 pm']]], ['Saturday', [['11:00 am--11:00 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(281) 550-3700,False,102644007786205106962,"[29.830903, -95.683692]"
Juice Box LLC,$$$,"['9889 Bellaire Blvd', 'San Diego, TX 77036']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']], 1], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['Closed']]]]",(713) 484-8085,False,110527685498022558132,"[29.70403, -95.554316]"
Landmark At Barker Cypress,,"['2931 Barker Cypress Rd', 'San Diego, TX 77084']","[['Monday', [['8:30 am--5:30 pm']]], ['Tuesday', [['8:30 am--5:30 pm']]], ['Wednesday', [['8:30 am--5:30 pm']]], ['Thursday', [['8:30 am--5:30 pm']], 1], ['Friday', [['8:30 am--5:30 pm']]], ['Saturday', [['10:00 am--5:00 pm']]], ['Sunday', [['1:00--5:00 pm']]]]",(281) 398-7800,False,106600985126785319626,"[29.810332, -95.687438]"
Nick's Plumbing & Sewer Services,,"['1420 N Durham Dr', 'San Diego, TX 77008']","[['Monday', [['7:00 am--6:00 pm']]], ['Tuesday', [['7:00 am--6:00 pm']]], ['Wednesday', [['7:00 am--6:00 pm']], 1], ['Thursday', [['7:00 am--6:00 pm']]], ['Friday', [['7:00 am--6:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 868-9907,False,106445138420180674295,"[29.796828, -95.411409]"
Fabela's Auto Sales Inc,,"['1403 College Ave', 'South San Diego, TX 77587']",,(713) 941-7200,False,116970056082611946374,"[29.655764, -95.246433]"
Psychic Readings,,"['San Diego, TX']",,(713) 849-6697,False,101698284043903584451,"[29.848271, -95.442151]"
Lone Star Uniforms,,"['8430 North Sam San Diego Pkwy W', 'San Diego, TX 77064']","[['Monday', [['9:00 am--5:00 pm']]], ['Tuesday', [['9:00 am--5:00 pm']]], ['Wednesday', [['9:00 am--5:00 pm']], 1], ['Thursday', [['9:00 am--7:00 pm']]], ['Friday', [['9:00 am--5:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(832) 237-8000,False,106137055985062891680,"[29.928689, -95.549919]"
Sophia,$$,"['1601 W Main St', 'San Diego, TX 77006']","[['Monday', [['6:00--10:00 pm']]], ['Tuesday', [['6:00--10:00 pm']], 1], ['Wednesday', [['6:00--10:00 pm']]], ['Thursday', [['6:00--10:00 pm']]], ['Friday', [['6:00--10:00 pm']]], ['Saturday', [['6:00--10:00 pm']]], ['Sunday', [['Closed']]]]",,True,106673108054677497501,"[29.735984, -95.399442]"
Everest Kitchen,,"['376 Farm-to-Market 1960 Rd W', 'San Diego, TX 77090']","[['Monday', [['Closed']]], ['Tuesday', [['10:00 am--3:00 pm'], ['5:00--10:00 pm']]], ['Wednesday', [['10:00 am--3:00 pm'], ['5:00--10:00 pm']], 1], ['Thursday', [['10:00 am--3:00 pm'], ['5:00--10:00 pm']]], ['Friday', [['10:00 am--3:00 pm'], ['5:00--10:00 pm']]], ['Saturday', [['10:00 am--3:00 pm'], ['5:00--10:00 pm']]], ['Sunday', [['10:00 am--3:00 pm'], ['5:00--10:00 pm']]]]",,True,108995945614019299086,"[30.020066, -95.436332]"
Izakaya-Wa,,"['12665 Memorial Dr', 'San Diego, TX 77024']","[['Monday', [['11:30 am--2:00 pm'], ['5:30--10:00 pm']]], ['Tuesday', [['11:30 am--2:00 pm'], ['5:30--10:00 pm']]], ['Wednesday', [['11:30 am--2:00 pm'], ['5:30--10:00 pm']]], ['Thursday', [['11:30 am--2:00 pm'], ['5:30--10:00 pm']], 1], ['Friday', [['11:30 am--2:00 pm'], ['5:30--11:00 pm']]], ['Saturday', [['5:00--11:00 pm']]], ['Sunday', [['5:00--9:00 pm']]]]",(713) 461-0155,False,105361609992808402578,"[29.767382, -95.558559]"
Rice Art Gallery,,"['6100 Main St', 'San Diego, TX 77005']",,(713) 348-6069,False,111451946651978867717,"[29.718341, -95.397677]"
Pilgrim Lutheran School,,"['San Diego, TX']",,(713) 432-7082,False,101811019666597820561,"[29.688009, -95.475219]"
Mi Sombrero,$$,"['3401 N Shepherd Dr', 'San Diego, TX 77018']","[['Monday', [['7:00 am--9:00 pm']]], ['Tuesday', [['7:00 am--9:00 pm']]], ['Wednesday', [['7:00 am--9:00 pm']]], ['Thursday', [['7:00 am--9:00 pm']], 1], ['Friday', [['7:00 am--10:00 pm']]], ['Saturday', [['7:00 am--10:00 pm']]], ['Sunday', [['7:00 am--9:00 pm']]]]",(713) 862-7244,False,116134728035269156659,"[29.817793, -95.410972]"
Pho Kim Vi,,"['8302 N Eldridge Pkwy', 'San Diego, TX 77041']","[['Monday', [['10:00 am--9:00 pm']]], ['Tuesday', [['10:00 am--9:00 pm']], 1], ['Wednesday', [['10:00 am--9:00 pm']]], ['Thursday', [['10:00 am--9:00 pm']]], ['Friday', [['10:00 am--9:00 pm']]], ['Saturday', [['9:00 am--10:00 pm']]], ['Sunday', [['9:00 am--10:00 pm']]]]",(713) 240-3346,True,102225660435829984581,"[29.897984, -95.605821]"
"Land Tejas Companies, LTD.",,"['2450 Fondren Rd #210', 'San Diego, TX 77063']",,(713) 783-6702,False,116704278128992348566,"[29.740803, -95.521522]"
Coronita Buffet,,"['9501 Southwest Fwy', 'San Diego, TX 77074']","[['Monday', [['11:00 am--9:30 pm']]], ['Tuesday', [['11:00 am--9:30 pm']]], ['Wednesday', [['11:00 am--9:30 pm']]], ['Thursday', [['11:00 am--9:30 pm']], 1], ['Friday', [['11:00 am--9:30 pm']]], ['Saturday', [['11:00 am--9:30 pm']]], ['Sunday', [['11:00 am--9:30 pm']]]]",(713) 541-5151,False,116238602630986367552,"[296.76365, -955.38907]"
Public Storage,,"['11770 Southwest Fwy', 'San Diego, TX 77031']","[['Monday', [['9:30 am--6:00 pm']]], ['Tuesday', [['9:30 am--6:00 pm']], 1], ['Wednesday', [['9:30 am--6:00 pm']]], ['Thursday', [['9:30 am--6:00 pm']]], ['Friday', [['9:30 am--6:00 pm']]], ['Saturday', [['9:30 am--5:00 pm']]], ['Sunday', [['9:30 am--5:00 pm']]]]",(281) 810-9089,False,102726751060869581876,"[29.6499, -95.57106]"
Game Stop,$$,"['5770 Hollister St Ste D', 'San Diego, TX 77040']","[['Monday', [['10:00 am--9:00 pm']]], ['Tuesday', [['10:00 am--9:00 pm']]], ['Wednesday', [['10:00 am--9:00 pm']], 1], ['Thursday', [['10:00 am--9:00 pm']]], ['Friday', [['10:00 am--9:00 pm']]], ['Saturday', [['10:00 am--9:00 pm']]], ['Sunday', [['11:00 am--6:00 pm']]]]",(713) 462-7335,False,104066654185993217031,"[29.851188, -95.504146]"
Animana Birth Control Veterinary,,"['12888 East Fwy', 'San Diego, TX 77015']",,(713) 450-1444,False,115102722243569312216,
Bastian Elementary School,,"['5051 Bellfort St', 'San Diego, TX 77033']",,(713) 732-5830,False,102389872465210216428,"[29.667564, -95.349767]"
Vintage Car Wash,,"['9855 Louetta Rd', 'San Diego, TX 77070']","[['Monday', [['8:00 am--6:00 pm']]], ['Tuesday', [['8:00 am--6:00 pm']]], ['Wednesday', [['8:00 am--6:00 pm']], 1], ['Thursday', [['8:00 am--6:00 pm']]], ['Friday', [['8:00 am--6:00 pm']]], ['Saturday', [['8:00 am--6:00 pm']]], ['Sunday', [['9:00 am--5:00 pm']]]]",(281) 251-6325,False,109076471238406308981,"[30.00116, -95.559094]"
Paws in the City,,"['1326 Blair St', 'San Diego, TX 77008']",,(281) 846-5701,False,105268383920892026354,"[297.95271, -954.06767]"
Super Tacos Lucy,,"['1011 Rankin Rd', 'San Diego, TX 77073']",,(281) 209-1617,False,116193842103303987325,"[29.96811, -95.392621]"
San Diego First Church of the Nazarene,,"['10001 West Sam San Diego Pkwy N', 'San Diego, TX 77064']",,(281) 897-0300,False,117177598450850261853,"[29.91473, -95.557408]"
West San Diego ENT & Sleep Center: Ludwick James J MD,,"['12606 W San Diego Center Blvd #220', 'San Diego, TX 77082']","[['Monday', [['9:00 am--5:00 pm']]], ['Tuesday', [['9:00 am--5:00 pm']]], ['Wednesday', [['9:00 am--5:00 pm']], 1], ['Thursday', [['9:00 am--5:00 pm']]], ['Friday', [['9:00 am--5:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(281) 556-1102,False,107617739938020471429,"[29.727749, -95.593322]"
El Chinampa Mexican Restaurant,,"['15634 Wallisville Rd #400', 'San Diego, TX 77049']","[['Monday', [['10:00 am--9:00 pm']]], ['Tuesday', [['10:00 am--9:00 pm']], 1], ['Wednesday', [['10:00 am--9:00 pm']]], ['Thursday', [['10:00 am--9:00 pm']]], ['Friday', [['9:00 am--10:00 pm']]], ['Saturday', [['9:00 am--10:00 pm']]], ['Sunday', [['9:00 am--9:00 pm']]]]",(281) 862-9482,False,102899955945939864678,"[29.809393, -95.159408]"
Taquera Los Charros,,"['6707 Harrisburg Blvd', 'San Diego, TX 77011']",,(713) 923-1200,False,110205023911929541653,"[29.737566, -95.307981]"
Toyotec Mechanic Body Shop,,"['3414 Sage Rd', 'San Diego, TX 77056']",,(713) 869-6832,False,115060348383388443713,"[29.730925, -95.466751]"
Southwest AC Supply,,"['9612 Westpark Dr', 'San Diego, TX 77063']",,(713) 266-9002,False,101453186807694903057,"[29.720778, -95.530936]"
Bank of America ATM,,"['10753 North Fwy', 'San Diego, TX 77037']","[['Monday', [['12:01 am--11:59 pm']]], ['Tuesday', [['12:01 am--11:59 pm']]], ['Wednesday', [['12:01 am--11:59 pm']]], ['Thursday', [['12:01 am--11:59 pm']], 1], ['Friday', [['12:01 am--11:59 pm']]], ['Saturday', [['12:01 am--11:59 pm']]], ['Sunday', [['12:01 am--11:59 pm']]]]",(800) 432-1000,False,102372637453765562226,"[29.921556, -95.412122]"
McElroy's Pub,$,"['3607 S Sandman St', 'San Diego, TX 77098']","[['Monday', [['3:00 pm--2:00 am']]], ['Tuesday', [['3:00 pm--2:00 am']]], ['Wednesday', [['3:00 pm--2:00 am']], 1], ['Thursday', [['3:00 pm--2:00 am']]], ['Friday', [['3:00 pm--2:00 am']]], ['Saturday', [['3:00 pm--2:00 am']]], ['Sunday', [['3:00 pm--2:00 am']]]]",(713) 524-2444,False,108994517980548891007,"[29.733829, -95.411248]"
